x,z
100.1,133.2
91.3,121.1
82.5,108.9
73.8,96.7
65,84.6
56.2,72.4
47.4,60.3
38.6,48.1
29.8,36
21,23.8
12.2,11.7
3.4,-0.5
